,date,count,tavg,tmin,tmax,prcp,wdir,wspd,pres
574,2020-09-05,84,77.9,61.0,98.1,0.0,344.5,2.9,1013.9
575,2020-09-06,89,86.0,69.1,104.0,0.0,356.0,4.4,1013.0
576,2020-09-07,40,85.8,73.0,102.9,0.0,348.0,5.5,1008.4
577,2020-09-08,230,71.6,64.9,84.0,0.0,332.0,6.6,1005.0
578,2020-09-09,249,63.7,60.1,66.0,0.0,13.0,4.0,1010.0
579,2020-09-10,186,63.3,59.0,68.0,0.0,14.0,2.5,1015.8
580,2020-09-11,148,64.9,57.0,75.9,0.0,351.0,2.1,1016.2
581,2020-09-12,135,68.5,59.0,82.9,0.0,346.0,2.9,1013.0
582,2020-09-13,94,64.0,60.1,72.0,0.0,333.0,5.8,1013.2
583,2020-09-14,302,64.2,60.1,73.9,0.0,337.0,4.8,1015.6
584,2020-09-15,301,66.7,60.1,78.1,0.0,330.0,5.2,1017.6
585,2020-09-16,428,69.1,63.0,80.1,0.0,338.5,5.3,1016.8
586,2020-09-17,695,70.9,66.0,80.1,0.0,347.0,6.4,1014.7
587,2020-09-18,237,69.6,64.9,78.1,0.0,340.0,8.8,1015.4
588,2020-09-19,254,69.3,61.0,80.1,0.0,327.0,6.7,1014.7
589,2020-09-20,301,72.1,59.0,90.0,0.0,338.0,4.3,1011.7
590,2020-09-21,309,69.4,61.0,82.0,0.0,344.0,4.7,1012.8
591,2020-09-22,171,67.8,57.9,81.0,0.0,344.0,5.9,1016.9
592,2020-09-23,324,68.5,57.9,81.0,0.0,350.0,6.3,1018.4
593,2020-09-24,191,70.9,64.9,81.0,0.0,351.0,8.9,1017.0
594,2020-09-25,269,66.4,55.9,75.9,0.0,357.0,6.2,1016.5
595,2020-09-26,71,69.3,59.0,82.9,0.0,344.0,5.8,1016.0
596,2020-09-27,56,77.0,61.0,93.0,0.0,334.0,5.5,1011.6
597,2020-09-28,132,79.0,64.0,99.0,0.0,340.0,3.7,1012.0
598,2020-09-29,51,70.5,63.0,82.9,0.0,341.5,5.2,1015.6
599,2020-09-30,62,71.8,62.1,87.1,0.0,343.0,4.1,1017.4
600,2020-10-01,269,77.7,66.0,93.9,0.0,3.0,3.2,1014.6
601,2020-10-02,63,76.3,64.0,93.0,0.0,344.0,3.5,1014.0
602,2020-10-03,61,73.4,62.1,93.0,0.0,341.0,3.5,1012.8
603,2020-10-04,73,69.1,59.0,84.0,0.0,333.0,4.3,1014.6
604,2020-10-05,204,67.6,57.9,86.0,0.0,335.5,3.5,1015.8
605,2020-10-06,505,66.4,57.9,80.1,0.0,338.0,3.7,1015.1
606,2020-10-07,247,61.7,57.0,68.0,0.0,334.0,5.4,1013.5
607,2020-10-08,90,62.8,59.0,71.1,0.0,338.0,5.5,1014.1
608,2020-10-09,302,64.8,61.0,73.0,0.0,342.0,4.3,1014.4
609,2020-10-10,185,65.8,57.9,75.9,0.0,346.0,7.6,1014.8
610,2020-10-11,163,66.6,57.0,79.0,0.0,328.0,7.0,1018.1
611,2020-10-12,159,68.2,55.0,84.0,0.0,336.5,4.0,1018.5
612,2020-10-13,237,69.6,55.0,86.0,0.0,345.0,4.8,1017.9
613,2020-10-14,109,73.0,60.1,89.1,0.0,347.0,5.0,1017.9
614,2020-10-15,38,78.3,63.0,93.0,0.0,313.0,5.5,1014.8
615,2020-10-16,33,76.3,63.0,93.9,0.0,156.5,3.5,1014.0
616,2020-10-17,33,74.8,60.1,93.9,0.0,0.0,3.0,1013.2
617,2020-10-18,130,71.4,59.0,87.1,0.0,319.0,4.4,1014.8
618,2020-10-19,180,67.5,57.0,84.9,0.0,349.0,3.8,1014.8
619,2020-10-20,181,68.7,57.0,86.0,0.0,345.0,2.9,1011.7
620,2020-10-21,134,69.1,57.0,86.0,0.0,340.0,3.6,1009.3
621,2020-10-22,201,64.9,55.9,79.0,0.0,331.0,6.2,1010.3
622,2020-10-23,77,62.1,55.0,73.9,0.0,322.0,5.5,1014.4
623,2020-10-24,106,61.2,53.1,71.1,0.0,353.0,5.0,1014.7
624,2020-10-25,67,62.4,55.9,71.1,0.0,312.0,6.0,1013.2
625,2020-10-26,79,63.5,54.0,75.9,0.0,326.5,5.6,1019.0
626,2020-10-27,206,62.1,48.9,79.0,0.0,341.0,5.2,1018.2
627,2020-10-28,316,62.1,50.0,78.1,0.0,349.0,3.0,1018.1
628,2020-10-29,120,61.0,48.0,75.9,0.0,353.0,3.1,1017.8
629,2020-10-30,107,59.0,48.0,72.0,0.0,352.0,3.9,1017.5
630,2020-10-31,220,60.8,46.9,75.9,0.0,355.0,1.9,1018.2
631,2020-11-01,41,61.0,48.0,79.0,0.0,5.0,2.1,1019.6
632,2020-11-02,63,62.8,51.1,79.0,0.0,347.0,2.7,1018.3
633,2020-11-03,83,58.8,50.0,78.1,0.0,332.0,3.7,1018.5
634,2020-11-04,136,60.1,48.0,75.0,0.0,340.0,3.4,1022.4
635,2020-11-05,63,64.2,53.1,78.1,0.0,348.0,2.9,1015.6
636,2020-11-06,61,57.7,51.1,62.1,0.0,305.0,11.7,1008.8
637,2020-11-07,47,53.6,48.9,62.1,0.0,293.0,5.6,1006.5
638,2020-11-08,77,51.3,42.1,57.9,0.0,311.0,13.0,1013.85
639,2020-11-09,107,47.3,36.0,60.1,0.0,353.0,4.7,1021.2
640,2020-11-10,314,50.7,36.0,63.0,0.0,21.0,3.7,1023.1
641,2020-11-11,139,54.0,48.0,61.0,0.0,316.0,4.1,1018.6
642,2020-11-12,444,52.5,44.1,63.0,0.0,353.0,3.2,1018.3
643,2020-11-13,396,52.2,42.1,64.0,0.0,146.0,6.6,1020.4
644,2020-11-14,62,50.9,43.0,59.0,0.0,359.0,3.4,1024.5
645,2020-11-15,99,52.7,39.9,66.9,0.0,10.0,3.2,1024.5
646,2020-11-16,192,57.0,44.1,73.0,0.0,0.0,1.6,1016.5
647,2020-11-17,84,60.1,54.0,66.0,0.0,62.5,11.9,1012.3
648,2020-11-18,100,59.2,51.1,64.9,0.0,125.0,6.5,1017.8
649,2020-11-19,120,53.1,46.0,62.1,0.0,328.0,5.0,1024.7
650,2020-11-20,79,53.1,43.0,66.9,0.0,340.0,2.8,1023.6
651,2020-11-21,134,50.4,39.0,64.0,0.0,352.0,3.0,1021.7
652,2020-11-22,54,48.6,37.0,62.1,0.0,353.0,4.9,1017.8
653,2020-11-23,183,52.2,45.0,60.1,0.0,354.0,3.2,1017.0
654,2020-11-24,129,52.2,42.1,68.0,0.0,336.0,4.5,1019.3
655,2020-11-25,105,51.6,44.1,61.0,0.0,338.0,4.9,1022.6
656,2020-11-26,33,51.4,39.0,64.9,0.0,347.0,4.2,1022.6
657,2020-11-27,101,49.5,37.0,64.9,0.0,196.5,3.2,1023.2
658,2020-11-28,210,47.7,34.0,64.0,0.0,46.0,3.2,1023.5
659,2020-11-29,49,49.3,34.0,64.9,0.0,5.0,3.1,1022.3
660,2020-11-30,121,49.3,36.0,63.0,0.0,1.0,2.6,1024.8
661,2020-12-01,158,50.4,42.1,63.0,0.0,351.0,1.7,1022.3
662,2020-12-02,136,50.2,37.9,64.9,0.0,5.0,2.2,1019.7
663,2020-12-03,92,51.3,41.0,64.0,0.0,3.5,3.5,1024.0
664,2020-12-04,59,52.2,42.1,68.0,0.0,2.0,1.4,1024.1
665,2020-12-05,47,50.4,39.9,64.0,0.0,350.0,3.7,1024.0
666,2020-12-06,26,48.9,42.1,60.1,0.0,11.0,3.1,1025.3
667,2020-12-07,58,56.3,39.0,73.0,0.0,332.0,6.2,1021.2
668,2020-12-08,48,55.4,42.1,73.0,0.0,13.0,1.7,1020.5
669,2020-12-09,127,51.8,39.0,64.0,0.0,355.0,2.7,1018.0
670,2020-12-10,112,51.4,43.0,66.9,0.0,4.0,4.4,1017.5
671,2020-12-11,34,48.7,41.0,57.9,0.0,77.0,5.3,1021.4
672,2020-12-12,22,53.2,48.9,59.0,0.0,357.0,5.0,1020.0
673,2020-12-13,62,54.0,48.0,60.1,0.0,186.0,8.0,1021.8
674,2020-12-14,85,48.7,43.0,55.9,0.0,331.0,4.8,1024.9
675,2020-12-15,37,48.9,41.0,59.0,0.0,337.5,2.2,1026.5
676,2020-12-16,49,50.5,39.9,62.1,0.0,344.0,2.5,1022.4
677,2020-12-17,64,52.9,46.9,57.0,0.0,313.0,8.9,1018.1
678,2020-12-18,65,48.9,39.0,62.1,0.0,355.0,4.5,1025.4
679,2020-12-19,33,47.3,39.0,60.1,0.0,344.0,3.2,1028.4
680,2020-12-20,12,46.9,36.0,62.1,0.0,348.0,1.9,1025.3
681,2020-12-21,153,46.6,36.0,60.1,0.0,352.0,2.4,1019.0
682,2020-12-22,139,50.9,43.0,60.1,0.0,322.0,7.5,1021.3
683,2020-12-23,26,49.6,39.9,60.1,0.0,334.5,2.9,1023.4
684,2020-12-24,13,47.8,39.0,57.9,0.0143333333333333,347.0,1.7,1023.6
685,2020-12-25,18,54.9,45.0,63.0,0.0286666666666666,141.0,9.1,1019.4
686,2020-12-26,26,53.2,46.9,59.0,0.043,345.0,4.5,1016.3666666666668
687,2020-12-27,26,50.9,45.0,61.0,0.0,161.0,4.5,1013.3333333333331
688,2020-12-28,161,50.0,44.1,57.0,0.0,315.0,4.8,1010.3
689,2020-12-29,36,48.4,39.0,61.0,0.0,347.0,2.5,1023.5
690,2020-12-30,15,46.6,35.1,57.0,0.0,1.0,4.3,1026.4
691,2020-12-31,24,50.4,44.1,59.0,0.0,332.0,7.2,1023.9
692,2021-01-01,37,48.9,39.0,63.0,0.0,58.0,2.7,1021.4
693,2021-01-02,8,52.7,46.9,57.9,0.031,133.0,5.8,1023.8
694,2021-01-03,63,52.9,51.1,57.0,0.0,355.0,2.2,1023.5
695,2021-01-04,41,55.0,46.9,60.1,0.165,175.0,8.7,1021.2
696,2021-01-05,87,48.6,42.1,55.9,0.0,358.0,2.9,1024.6
697,2021-01-06,65,47.5,37.0,61.0,0.0,339.0,3.3,1023.4
698,2021-01-07,140,49.3,43.0,59.0,0.0,24.0,2.1,1023.1
699,2021-01-08,60,52.2,46.9,60.1,0.0,325.0,5.2,1024.6
700,2021-01-09,11,50.2,41.0,61.0,0.0,338.0,3.3,1024.5
701,2021-01-10,40,48.9,39.9,63.0,0.0,346.0,3.4,1024.8
702,2021-01-11,59,49.8,39.9,62.1,0.0,344.0,4.2,1023.9
703,2021-01-12,42,53.4,45.0,62.1,0.0,348.0,3.2,1025.7
704,2021-01-13,127,55.9,45.0,69.1,0.0,341.0,3.4,1027.8
705,2021-01-14,183,56.5,45.0,71.1,0.0,357.0,3.9,1026.4
706,2021-01-15,140,54.9,43.0,69.1,0.0,352.0,3.7,1025.3
707,2021-01-16,33,56.1,45.0,70.0,0.0,347.0,2.7,1021.4
708,2021-01-17,157,58.5,45.0,77.0,0.0,355.0,2.5,1018.4
709,2021-01-18,40,66.2,52.0,77.0,0.0,331.0,9.9,1013.4
710,2021-01-19,81,59.0,52.0,68.0,0.0,341.0,12.7,1014.0
711,2021-01-20,125,52.7,41.0,66.9,0.0,40.0,3.4,1018.8
712,2021-01-21,158,49.8,39.0,63.0,0.0,352.0,4.0,1017.4
713,2021-01-22,119,48.9,46.0,52.0,0.256,170.0,5.3,1013.1
714,2021-01-23,91,47.7,41.0,55.0,0.0,339.0,5.2,1014.1
715,2021-01-24,193,45.0,37.0,52.0,0.181,175.0,6.0,1013.1
716,2021-01-25,89,46.8,44.1,53.1,0.0,312.0,15.3,1010.5
717,2021-01-26,188,43.5,33.1,51.1,0.122,145.0,12.7,1012.7
718,2021-01-27,91,48.4,46.0,52.0,1.142,140.0,18.8,1007.3
719,2021-01-28,80,49.8,46.9,51.1,1.413,133.0,10.1,1007.4
720,2021-01-29,186,48.4,41.0,55.9,0.13,9.0,4.5,1013.2
721,2021-01-30,21,51.4,43.0,62.1,0.0,154.0,4.2,1021.3
722,2021-01-31,198,56.7,48.9,64.9,0.0,151.0,4.7,1020.3
723,2021-02-01,207,55.8,46.9,63.0,0.0,187.0,8.9,1016.5
724,2021-02-02,248,54.9,48.9,60.1,0.118,134.0,7.8,1019.4
725,2021-02-03,74,49.8,41.0,57.9,0.0,335.0,5.2,1023.7
726,2021-02-04,227,52.2,45.0,61.0,0.0,296.0,5.8,1023.9
727,2021-02-05,59,52.2,39.9,70.0,0.0,3.0,4.3,1022.3
728,2021-02-06,64,53.6,41.0,70.0,0.0,345.0,2.9,1018.9
729,2021-02-07,128,52.7,42.1,66.9,0.0,341.0,3.5,1015.4
730,2021-02-08,185,50.2,39.9,60.1,0.0,345.0,3.5,1014.7
731,2021-02-09,332,54.0,48.9,62.1,0.0,343.0,3.4,1016.8
732,2021-02-10,118,53.2,46.0,63.0,0.0,336.0,4.9,1019.1
733,2021-02-11,92,52.2,45.0,61.0,0.228,55.0,4.1,1017.8
734,2021-02-12,282,53.6,48.9,60.1,0.008,324.0,9.6,1017.4
735,2021-02-13,29,54.1,50.0,60.1,0.039,325.0,10.0,1017.4
736,2021-02-14,122,51.6,43.0,57.0,0.0,14.0,4.3,1019.2
737,2021-02-15,30,54.5,51.1,61.0,0.079,102.0,9.2,1019.1
738,2021-02-16,88,50.7,44.1,57.0,0.0,325.0,7.7,1021.3
739,2021-02-17,224,50.7,39.0,63.0,0.0,328.0,5.8,1022.5
740,2021-02-18,41,52.7,37.9,66.9,0.0,7.0,4.8,1026.6
741,2021-02-19,204,55.2,48.9,64.9,0.0,102.0,8.9,1026.1
742,2021-02-20,54,52.0,46.9,60.1,0.087,309.0,10.0,1027.5
743,2021-02-21,116,52.5,42.1,64.0,0.0,344.0,4.2,1030.0
744,2021-02-22,75,56.5,45.0,72.0,0.0,354.0,3.6,1025.0
745,2021-02-23,127,59.5,46.0,78.1,0.0,337.0,5.0,1020.0
746,2021-02-24,105,57.6,43.0,71.1,0.0,351.0,6.8,1021.7
747,2021-02-25,286,56.7,46.9,66.9,0.0,321.0,9.2,1023.7
748,2021-02-26,179,51.4,42.1,62.1,0.0,334.0,6.5,1021.3
749,2021-02-27,17,51.8,43.0,62.1,0.0,326.0,9.2,1020.9
750,2021-02-28,181,54.5,41.0,68.0,0.0,8.0,5.5,1021.6
751,2021-03-01,104,57.2,43.0,70.0,0.0,184.0,6.8,1019.2
752,2021-03-02,37,54.0,43.0,66.0,0.0,343.0,5.0,1013.2
753,2021-03-03,186,55.2,48.0,69.1,0.0,317.0,5.0,1010.1
754,2021-03-04,201,53.8,44.1,66.9,0.0,127.0,7.1,1022.8
755,2021-03-05,266,55.6,44.1,66.9,0.0,175.0,8.0,1020.4
756,2021-03-06,151,51.6,46.9,59.0,0.217,332.0,8.5,1020.5
757,2021-03-07,110,50.4,39.0,61.0,0.0,339.0,6.8,1019.7
758,2021-03-08,361,50.9,44.1,59.0,0.0,209.0,6.2,1022.0
759,2021-03-09,324,49.8,44.1,59.0,0.209,158.0,9.8,1019.3
760,2021-03-10,89,46.9,44.1,52.0,0.681,138.0,6.5,1014.3
761,2021-03-11,203,48.2,44.1,57.0,0.024,327.0,6.4,1018.4
762,2021-03-12,382,51.8,39.0,66.0,0.0,332.0,6.0,1021.1
763,2021-03-13,142,50.5,44.1,59.0,0.0,345.0,6.3,1025.7
764,2021-03-14,82,49.25,44.1,56.05,0.0195,322.5,9.6,1021.45
765,2021-03-15,650,48.0,44.1,53.1,0.039,300.0,12.9,1017.2
766,2021-03-16,405,48.0,37.0,60.1,0.0,3.0,6.5,1018.0
767,2021-03-17,241,47.8,39.0,57.0,0.0,333.0,4.2,1019.5
768,2021-03-18,219,54.0,50.0,60.1,0.228,174.0,8.1,1019.1
769,2021-03-19,94,54.5,48.9,60.1,0.008,337.0,5.6,1021.4
770,2021-03-20,123,50.0,39.9,59.0,0.0,340.0,7.7,1025.4
771,2021-03-21,88,51.4,41.0,64.9,0.0,341.0,6.5,1024.5
772,2021-03-22,246,51.6,39.0,62.1,0.0,340.0,7.6,1022.3
773,2021-03-23,124,56.8,46.0,66.0,0.0,324.0,15.3,1017.7
774,2021-03-24,111,57.2,46.0,69.1,0.0,327.0,6.8,1016.3
775,2021-03-25,87,53.6,46.9,62.1,0.0,331.0,6.5,1010.5
776,2021-03-26,127,56.1,42.1,71.1,0.0,335.0,6.7,1016.7
777,2021-03-27,104,60.1,45.0,75.0,0.0,346.0,5.5,1023.8
778,2021-03-28,130,60.3,46.9,75.9,0.0,325.0,6.3,1023.3
779,2021-03-29,153,55.2,46.0,64.0,0.0,340.0,6.2,1017.2
780,2021-03-30,166,62.8,48.0,77.0,0.0,333.0,6.4,1016.0
781,2021-03-31,187,65.1,46.0,82.9,0.0,340.0,4.5,1018.4
782,2021-04-01,384,66.9,50.0,84.9,0.0,352.0,5.7,1014.0
783,2021-04-02,139,58.6,50.0,70.0,0.0,330.0,6.3,1015.9
784,2021-04-03,184,54.5,50.0,63.0,0.0,358.0,7.6,1021.0
785,2021-04-04,133,54.9,50.0,63.0,0.0,322.0,9.1,1021.7
786,2021-04-05,154,54.3,50.0,62.1,0.0,321.0,8.3,1018.2
787,2021-04-06,66,55.2,50.0,66.0,0.0,343.0,6.6,1017.9
788,2021-04-07,39,54.0,50.0,62.1,0.0,339.0,9.2,1021.7
789,2021-04-08,25,54.5,45.0,66.9,0.0,342.0,5.8,1021.7
790,2021-04-09,9,53.4,46.9,62.1,0.0,342.0,7.2,1020.6
791,2021-04-10,396,55.2,44.1,68.0,0.0,344.0,5.8,1018.4
792,2021-04-11,48,55.4,44.1,72.0,0.0,338.0,5.2,1012.7
793,2021-04-12,228,57.2,45.0,73.0,0.0,342.0,4.5,1010.6
794,2021-04-13,267,55.8,48.9,64.0,0.0,294.0,8.1,1011.4
795,2021-04-14,213,57.0,46.0,70.0,0.0,90.0,8.4,1013.9
796,2021-04-15,211,55.9,46.0,66.9,0.0,283.0,8.0,1016.8
797,2021-04-16,136,55.4,48.0,66.0,0.0,339.0,7.6,1016.7
798,2021-04-17,70,57.2,48.9,69.1,0.0,336.0,7.6,1017.4
799,2021-04-18,40,62.8,48.0,82.0,0.0,346.0,5.4,1019.0
800,2021-04-19,127,57.6,50.0,66.9,0.0,332.0,6.5,1018.9
801,2021-04-20,73,54.9,48.0,64.0,0.0,262.0,7.5,1014.1
802,2021-04-21,40,56.7,48.9,68.0,0.0,123.0,9.4,1011.3
803,2021-04-22,8,55.9,51.1,68.0,0.0,29.0,11.2,1013.9
804,2021-04-23,138,57.4,50.0,71.1,0.0,10.0,8.1,1015.8
805,2021-04-24,187,57.2,51.1,66.0,0.0,354.0,7.9,1016.1
806,2021-04-25,3,55.2,48.9,59.0,0.087,275.0,6.2,1012.7
807,2021-04-26,80,52.3,41.0,62.1,0.0,350.0,7.8,1013.6
808,2021-04-27,27,57.4,42.1,72.0,0.0,335.0,6.8,1016.4
809,2021-04-28,82,64.2,48.0,82.0,0.0,340.0,6.7,1021.1
810,2021-04-29,122,62.6,52.0,75.0,0.0,322.0,5.7,1022.6
811,2021-04-30,434,58.8,51.1,69.1,0.0,334.0,7.8,1020.7
812,2021-05-01,207,59.9,52.0,70.0,0.0,356.0,7.9,1017.1
813,2021-05-02,96,59.9,48.9,73.0,0.0,359.0,8.8,1014.0
814,2021-05-03,112,65.5,52.0,82.9,0.0,345.0,7.1,1013.1
815,2021-05-04,147,67.1,57.0,82.0,0.0,336.0,6.5,1013.7
816,2021-05-05,192,64.6,54.0,82.0,0.0,332.0,6.1,1013.2
817,2021-05-06,324,59.4,52.0,70.0,0.0,344.0,8.9,1017.6
818,2021-05-07,100,59.9,50.0,71.1,0.0,348.0,7.3,1017.4
819,2021-05-08,81,65.7,50.0,82.9,0.0,329.0,7.8,1015.8
820,2021-05-09,168,65.5,55.0,81.0,0.0,337.0,8.1,1013.3
821,2021-05-10,110,67.5,54.0,84.0,0.0,334.0,7.3,1011.2
822,2021-05-11,88,66.7,54.0,82.0,0.0,302.0,6.6,1012.1
823,2021-05-12,71,62.6,54.0,73.9,0.0,326.0,6.8,1015.0
824,2021-05-13,113,59.2,52.0,71.1,0.0,320.0,7.1,1016.6
825,2021-05-14,122,58.3,52.0,68.0,0.0,354.0,7.4,1014.5
826,2021-05-15,29,57.9,52.0,66.0,0.0,314.0,6.6,1012.6
827,2021-05-16,81,59.4,54.0,70.0,0.0,159.0,9.3,1013.8
828,2021-05-17,103,58.6,53.1,68.0,0.0,22.0,8.7,1017.6
829,2021-05-18,52,61.0,50.0,73.0,0.0,352.0,7.7,1018.4
830,2021-05-19,76,57.7,50.0,66.0,0.0,318.0,9.3,1016.2
831,2021-05-20,186,56.3,48.0,66.0,0.0,322.0,12.3,1016.7
832,2021-05-21,151,58.8,50.0,70.0,0.0,341.0,8.4,1015.6
833,2021-05-22,46,59.4,50.0,73.0,0.0,127.0,10.9,1017.4
834,2021-05-23,51,57.9,50.0,68.0,0.0,340.0,8.4,1020.4
835,2021-05-24,101,60.8,52.0,73.9,0.0,337.0,7.8,1019.8
836,2021-05-25,78,61.3,54.0,69.1,0.0,354.0,7.3,1018.6
837,2021-05-26,58,60.8,51.1,73.9,0.0,347.0,6.8,1017.3
838,2021-05-27,140,61.0,50.0,71.1,0.0,353.0,6.3,1019.4
839,2021-05-28,81,62.1,54.0,72.0,0.0,335.0,8.1,1016.6
840,2021-05-29,96,58.3,54.0,66.0,0.0,356.0,8.6,1014.7
841,2021-05-30,28,64.4,54.0,82.0,0.0,341.0,6.6,1012.3
842,2021-05-31,39,69.8,57.0,82.9,0.0,324.0,5.8,1011.9
843,2021-06-01,2,66.4,57.9,79.0,0.0,326.0,6.8,1013.3
844,2021-06-02,21,62.4,55.9,73.0,0.0,323.0,6.9,1012.5
845,2021-06-03,21,65.8,54.0,80.1,0.0,344.0,4.8,1010.9
846,2021-06-04,11,64.6,57.0,73.9,0.0,320.0,6.8,1013.6
847,2021-06-05,2,64.9,52.0,80.1,0.0,326.0,7.1,1012.5
848,2021-06-06,4,63.7,53.1,75.9,0.0,50.0,11.3,1010.5
849,2021-06-07,1,60.3,52.0,69.1,0.0,316.0,9.6,1012.9
850,2021-06-08,16,59.0,51.1,68.0,0.0,327.0,9.4,1017.6
851,2021-06-09,8,58.6,51.1,68.0,0.0,311.0,9.7,1020.9
852,2021-06-10,6,59.2,50.0,70.0,0.0,336.0,9.4,1023.2
853,2021-06-11,40,62.1,50.0,73.0,0.0,343.0,8.3,1018.8
854,2021-06-12,7,68.0,60.1,79.0,0.0,332.0,9.0,1014.9
855,2021-06-13,28,68.9,62.1,77.0,0.0,346.0,9.8,1014.1
856,2021-06-14,37,67.8,61.0,75.0,0.0,343.0,9.3,1017.0
857,2021-06-15,28,66.0,55.9,77.0,0.0,336.0,9.9,1018.8
858,2021-06-16,59,72.0,57.0,88.0,0.0,339.0,5.5,1014.3
859,2021-06-17,48,77.4,62.1,93.9,0.0,329.0,5.3,1008.6
860,2021-06-18,48,75.7,63.0,91.9,0.0,321.0,6.2,1006.2
861,2021-06-19,27,71.4,62.1,82.9,0.0,308.0,7.7,1006.9
862,2021-06-20,18,66.4,55.9,78.1,0.0,314.0,6.5,1009.7
863,2021-06-21,40,66.2,57.0,77.0,0.0,328.0,8.0,1012.6
864,2021-06-22,2,68.2,61.0,78.1,0.0,224.0,8.0,1012.1
865,2021-06-23,6,66.9,61.0,77.0,0.0,291.0,9.8,1013.1
866,2021-06-24,12,65.7,60.1,75.9,0.0,345.0,8.3,1016.0
867,2021-06-26,15,66.0,60.1,77.0,0.0,335.0,7.8,1013.1
868,2021-06-27,8,64.6,59.0,73.9,0.0,333.0,7.7,1010.2
869,2021-06-28,11,65.3,59.0,75.0,0.0,335.0,8.7,1009.7
870,2021-06-29,78,66.4,59.0,75.9,0.0,334.0,7.8,1009.5
871,2021-06-30,33,66.2,60.1,75.0,0.0,338.0,7.6,1011.6
872,2021-07-01,3,67.1,59.0,78.1,0.0,349.0,8.7,1012.5
873,2021-07-02,16,66.6,60.1,78.1,0.0,338.0,7.7,1012.7
874,2021-07-03,29,65.5,59.0,75.9,0.0,344.0,7.5,1013.6
875,2021-07-04,73,65.7,59.0,75.9,0.0,316.0,9.3,1014.5
876,2021-07-05,3,64.9,59.0,75.9,0.0,355.0,8.2,1015.2
877,2021-07-06,6,64.2,59.0,73.0,0.0,334.0,8.6,1016.2
878,2021-07-07,1,62.8,57.0,70.0,0.0,337.0,8.3,1013.7
879,2021-07-08,1,69.6,57.0,84.9,0.0,343.0,4.6,1010.2
880,2021-07-09,5,74.3,64.0,86.0,0.0,332.0,6.5,1011.6
881,2021-07-14,11,65.1,55.9,79.0,0.0,349.0,9.4,1013.1
882,2021-07-15,11,62.6,57.0,73.0,0.0,333.0,7.8,1015.1
883,2021-07-16,1,64.4,53.1,78.1,0.0,353.0,6.7,1013.4
884,2021-07-17,3,67.3,54.0,81.0,0.0,289.0,7.7,1013.0
885,2021-07-18,7,70.2,57.9,84.0,0.0,321.0,6.5,1014.4
886,2021-07-19,5,69.6,60.1,82.0,0.0,328.0,6.8,1015.6
887,2021-07-20,6,65.8,57.9,75.0,0.0,330.0,5.3,1016.3
